213,6,0,1665,1
214,7,0,111,1
215,12,0,1625,1
216,8,0,1328,1
217,5,0,2351,1
218,8,0,2316,1
219,12,0,1318,1
220,8,0,132,1
221,1,0,1230,1
222,3,0,2064,1
223,8,0,801,1
224,2,0,573,1
225,4,0,1804,1
226,15,0,1541,1
227,7,0,1630,1
228,2,0,1651,1
229,2,0,2047,1
230,12,0,2044,1
231,7,0,440,1
232,24,0,1092,1
233,3,0,530,1
234,6,0,1468,1
235,10,0,1110,1
236,2,0,888,1
237,12,0,2288,1
238,8,0,951,1
239,1,0,1695,1
240,11,0,605,1
241,7,0,1904,1
242,7,0,2198,1
243,20,0,2879,1
244,8,0,1975,1
245,12,0,2352,1
246,1,0,1898,1
247,2,0,1189,1
248,1,0,2565,1
249,5,0,1778,1
250,3,0,565,1
251,2,0,2185,1
252,2,0,264,1
253,5,0,825,1
254,3,0,530,1
255,6,0,2386,1
256,35,0,2530,1
257,5,0,2903,1
258,2,0,2647,1
259,4,0,2083,1
260,8,0,1930,1
261,3,0,718,1
262,3,0,1143,1
263,6,0,972,1
264,12,0,892,1
265,8,0,1568,1
266,19,0,2948,1
267,15,0,1839,1
268,8,0,793,1
269,2,0,1050,1
270,11,0,1037,1
271,2,0,2825,1
272,7,0,2131,1
273,8,0,458,1
274,31,0,2212,1
275,11,0,1973,1
276,4,0,1943,1
277,2,0,1908,1
278,6,0,595,1
279,3,0,1009,1
280,6,0,2612,1
281,19,0,1325,1
282,5,0,2085,1
283,8,0,2347,1
284,7,0,229,1
285,9,0,1419,1
286,16,0,2377,1
287,13,0,299,1
288,8,0,1487,1
289,5,0,1379,1
290,3,0,85,1
291,6,0,1665,1
292,31,0,1582,1
293,8,0,1551,1
294,3,0,1022,1
295,5,0,193,1
296,8,0,2795,1
297,8,0,1563,1
298,8,0,1407,1
299,4,0,2079,1
300,8,0,1215,1
301,8,0,2955,1
302,2,0,2455,1
303,4,0,1664,1
304,1,0,339,1
305,8,0,2342,1
306,21,0,1531,1
307,9,0,1328,1
308,15,0,1060,1
309,4,0,1960,1
310,22,0,2599,1
311,46,0,1179,1
312,17,0,2052,1
313,1,0,2601,1
314,4,0,64,1
315,8,0,1061,1
316,5,0,2158,1
317,5,0,2968,1
318,5,0,1297,1
319,21,0,1526,1
320,5,0,220,1
321,2,0,984,1
322,13,0,2611,1
323,13,0,1623,1
324,10,0,2142,1
325,27,0,227,1
326,3,0,2041,1
327,8,0,2132,1
328,2,0,2160,1
329,25,0,1934,1
330,8,0,1851,1
331,8,0,1278,1
332,15,0,2311,1
333,8,0,1471,1
334,1,0,2408,1
335,8,0,232,1
336,6,0,2903,1
337,10,0,2064,1
338,8,0,1528,1
339,24,0,2766,1
340,10,0,2518,1
341,8,0,779,1
342,1,0,1152,1
343,5,0,1739,1
344,8,0,220,1
345,2,0,1471,1
346,2,0,1485,1
347,2,0,740,1
348,14,0,339,1
349,2,0,2685,1
350,6,0,1397,1
351,16,0,2530,1
352,30,0,2173,1
353,9,0,2553,1
354,2,0,2059,1
355,5,0,1340,1
356,13,0,1233,1
357,2,0,535,1
358,6,0,621,1
359,8,0,2210,1
360,8,0,986,1
361,7,0,2223,1
362,9,0,2169,1
363,2,0,1623,1
364,23,0,1419,1
365,20,0,1540,1
366,15,0,2215,1
367,20,0,2621,1
368,1,0,2194,1
369,8,0,610,1
370,3,0,220,1
371,2,0,2472,1
372,4,0,541,1
373,8,0,70,1
374,4,0,776,1
375,2,0,140,1
376,5,0,2600,1
377,14,0,2004,1
378,8,0,815,1
379,8,0,23,1
380,4,0,1444,1
381,10,0,1209,1
382,16,0,408,1
383,8,0,2735,1
384,9,0,2474,1
385,16,0,1502,1
386,8,0,1434,1
387,4,0,21,1
388,8,0,1181,1
389,3,0,2542,1
390,1,0,2559,1
391,1,0,1456,1
392,10,0,844,1
393,14,0,1810,1
394,6,0,1477,1
395,2,0,1339,1
396,6,0,413,1
397,8,0,968,1
398,23,0,342,1
399,4,0,2126,1
400,3,0,825,1
401,26,0,1448,1
402,2,0,2468,1
403,1,0,2140,1
404,7,0,958,1
405,22,0,966,1
406,7,0,185,1
407,8,0,926,1
408,11,0,2886,1
409,6,0,2235,1
410,15,0,2794,1
411,27,0,1714,1
412,4,0,2638,1
413,6,0,583,1
414,7,0,387,1
415,4,0,1993,1
416,8,0,143,1
417,8,0,2907,1
418,15,0,1300,1
419,8,0,1872,1
420,15,0,1089,1
421,4,0,1447,1
422,3,0,2196,1
423,8,0,1759,1
424,13,0,249,1
425,8,0,2801,1
426,8,0,2056,1
427,17,0,1768,1
428,22,0,2343,1
429,2,0,2788,1
430,8,0,553,1
431,6,0,1101,1
432,5,0,2188,1
433,1,0,2159,1
434,20,0,1075,1
435,14,0,2411,1
436,1,0,88,1
437,11,0,1667,1
438,5,0,1313,1
439,4,0,2052,1
440,12,0,2397,1
441,23,0,2597,1
442,41,0,1470,1
443,8,0,577,1
444,2,0,1546,1
445,8,0,2525,1
446,5,0,407,1
447,8,0,2239,1
448,4,0,2577,1
449,3,0,1739,1
450,19,0,2600,1
451,18,0,2057,1
452,13,0,855,1
453,4,0,2315,1
454,13,0,1060,1
455,3,0,1109,1
456,5,0,125,1
457,2,0,1684,1
458,8,0,1694,1
459,12,0,1053,1
460,9,0,1871,1
461,2,0,1643,1
462,4,0,1059,1
463,14,0,1546,1
464,2,0,1107,1
465,6,0,924,1
466,6,0,1506,1
467,16,0,1718,1
468,9,0,2352,1
469,15,0,2396,1
470,12,0,345,1
471,4,0,715,1
472,10,0,2324,1
473,14,0,451,1
474,7,0,965,1
475,8,0,707,1
476,8,0,2313,1
477,1,0,2478,1
478,7,0,582,1
479,2,0,2741,1
480,1,0,1215,1
481,8,0,871,1
482,17,0,1187,1
483,12,0,2865,1
484,1,0,944,1
485,1,0,100,1
486,3,0,2622,1
487,7,0,2708,1
488,17,0,247,1
489,2,0,2077,1
490,6,0,453,1
491,4,0,1183,1
492,8,0,2564,1
493,1,0,1153,1
494,8,0,482,1
495,24,0,2176,1
496,15,0,854,1
497,8,0,934,1
498,8,0,764,1
499,13,0,2252,1
500,14,0,2250,1
501,8,0,2894,1
502,4,0,428,1
503,18,0,172,1
504,1,0,2825,1
505,4,0,1144,1
506,10,0,1189,1
507,8,0,1031,1
508,8,0,1451,1
509,3,0,2363,1
510,4,0,1466,1
511,8,0,2382,1
512,3,0,2998,1
513,14,0,2343,1
514,10,0,1328,1
515,9,0,415,1
516,1,0,225,1
517,8,0,1099,1
518,12,0,1484,1
519,11,0,764,1
520,2,0,39,1
521,21,0,2853,1
522,12,0,935,1
523,4,0,1678,1
524,1,0,2795,1
525,8,0,2341,1
526,1,0,2213,1
527,8,0,193,1
528,8,0,2271,1
529,20,0,2347,1
530,19,0,2327,1
531,8,0,2557,1
532,8,0,1889,1
533,1,0,1654,1
534,8,0,230,1
535,25,0,1073,1
536,2,0,2563,1
537,24,0,1122,1
538,5,0,717,1
539,13,0,889,1
540,12,0,350,1
541,3,0,2042,1
542,8,0,1996,1
543,3,0,288,1
544,18,0,38,1
545,5,0,488,1
546,21,0,325,1
547,4,0,1364,1
548,2,0,709,1
549,4,0,2859,1
550,17,0,2847,1
551,1,0,33,1
552,12,0,2538,1
553,8,0,2426,1
554,8,0,1006,1
555,5,0,2939,1
556,8,0,813,1
557,8,0,2347,1
558,6,0,989,1
559,20,0,406,1
560,1,0,1698,1
561,8,0,941,1
562,8,0,511,1
563,14,0,750,1
564,8,0,219,1
565,3,0,2622,1
566,20,0,309,1
567,3,0,2198,1
568,15,0,296,1
569,4,0,565,1
570,27,0,246,1
571,6,0,406,1
572,8,0,1982,1
573,9,0,2833,1
574,2,0,951,1
575,5,0,1056,1
576,5,0,674,1
577,5,0,1230,1
578,8,0,964,1
579,8,0,1669,1
580,8,0,1370,1
581,13,0,2390,1
582,19,0,2629,1
583,8,0,1992,1
584,18,0,1741,1
585,6,0,544,1
586,5,0,1633,1
587,13,0,2000,1
588,1,0,847,1
589,5,0,2261,1
590,5,0,772,1
591,5,0,1875,1
592,4,0,923,1
593,12,0,2085,1
594,23,0,270,1
595,21,0,781,1
596,25,0,2352,1
597,3,0,1975,1
598,8,0,1655,1
599,3,0,166,1
600,1,0,1593,1
601,4,0,1901,1
602,8,0,802,1
603,10,0,267,1
604,3,0,1650,1
605,8,0,918,1
606,1,0,2329,1
607,2,0,1836,1
608,9,0,1281,1
609,5,0,2757,1
610,8,0,941,1
611,2,0,1947,1
612,7,0,2826,1
613,8,0,922,1
614,8,0,2418,1
615,2,0,1897,1
616,8,0,631,1
617,6,0,1733,1
618,3,0,1253,1
619,23,0,2850,1
620,8,0,1217,1
621,7,0,806,1
622,16,0,1390,1
623,1,0,2508,1
624,5,0,2317,1
625,5,0,1369,1
626,8,0,1966,1
627,8,0,354,1
628,4,0,1144,1
629,16,0,2608,1
630,3,0,1182,1
631,4,0,589,1
632,1,0,2220,1
633,3,0,982,1
634,10,0,2891,1
635,5,0,126,1
636,1,0,2891,1
637,5,0,2163,1
638,18,0,570,1
639,14,0,250,1
640,5,0,1382,1
641,8,0,1164,1
642,8,0,1241,1
643,2,0,2128,1
644,8,0,2848,1
645,18,0,2018,1
646,8,0,392,1
647,4,0,1359,1
648,14,0,2776,1
649,25,0,1012,1
650,4,0,1217,1
651,18,0,2644,1
652,1,0,637,1
653,12,0,1160,1
654,3,0,109,1
655,1,0,1673,1
656,8,0,2333,1
657,4,0,1703,1
658,8,0,1197,1
659,40,0,783,1
660,1,0,1074,1
661,8,0,555,1
662,12,0,2361,1
663,5,0,2647,1
664,3,0,2077,1
665,1,0,1689,1
666,7,0,1061,1
667,10,0,586,1
668,12,0,1544,1
669,7,0,739,1
670,6,0,1019,1
671,8,0,2533,1
672,8,0,1994,1
673,2,0,2405,1
674,13,0,108,1
675,6,0,2503,1
676,2,0,979,1
677,8,0,136,1
678,13,0,312,1
679,9,0,1227,1
680,9,0,2509,1
681,12,0,901,1
682,16,0,449,1
683,3,0,332,1
684,26,0,2204,1
685,2,0,2596,1
686,4,0,994,1
687,2,0,1044,1
688,3,0,1506,1
689,4,0,879,1
690,10,0,459,1
691,3,0,2676,1
692,8,0,2486,1
693,2,0,2787,1
694,8,0,2848,1
695,8,0,68,1
696,23,0,1871,1
697,11,0,2745,1
698,12,0,551,1
699,8,0,1221,1
700,7,0,59,1
701,5,0,1659,1
702,8,0,1879,1
703,5,0,2831,1
704,5,0,112,1
705,9,0,1201,1
706,8,0,2535,1
707,5,0,2169,1
708,21,0,2701,1
709,1,0,298,1
710,1,0,53,1
711,19,0,1688,1
712,14,0,347,1
713,17,0,714,1
714,5,0,2687,1
715,1,0,1906,1
716,8,0,1981,1
717,5,0,2743,1
718,16,0,983,1
719,4,0,99,1
720,8,0,1462,1
721,16,0,1352,1
722,2,0,1153,1
723,7,0,2207,1
724,4,0,2703,1
725,6,0,1982,1
726,5,0,313,1
727,13,0,194,1
728,8,0,2022,1
729,8,0,1867,1
730,6,0,2512,1
731,6,0,714,1
732,10,0,1789,1
733,3,0,1632,1
734,8,0,1104,1
735,15,0,288,1
736,9,0,2886,1
737,8,0,2113,1
738,10,0,1654,1
739,1,0,1730,1
740,10,0,2188,1
741,5,0,1239,1
742,7,0,1402,1
743,14,0,2061,1
744,2,0,1647,1
745,5,0,2052,1
746,11,0,1727,1
747,2,0,838,1
748,5,0,1659,1
749,12,0,502,1
750,8,0,1338,1
751,15,0,2215,1
752,2,0,1888,1
753,4,0,348,1
754,2,0,1993,1
755,5,0,499,1
756,29,0,729,1
757,4,0,399,1
758,12,0,1633,1
759,1,0,2258,1
760,8,0,2908,1
761,8,0,647,1
762,3,0,2488,1
763,7,0,1037,1
764,1,0,1443,1
765,4,0,234,1
766,3,0,2046,1
767,2,0,2440,1
768,1,0,2984,1
769,6,0,1327,1
770,12,0,456,1
771,2,0,469,1
772,10,0,240,1
773,16,0,1753,1
774,6,0,428,1
775,2,0,1282,1
776,27,0,2751,1
777,5,0,87,1
778,2,0,997,1
779,2,0,2233,1
780,12,0,1608,1
781,6,0,517,1
782,24,0,802,1
783,6,0,2134,1
784,2,0,2727,1
785,1,0,1517,1
786,5,0,2746,1
787,34,0,539,1
788,8,0,2712,1
789,8,0,190,1
790,1,0,2590,1
791,1,0,1099,1
792,1,0,1767,1
793,25,0,2182,1
794,4,0,2299,1
795,2,0,2930,1
796,37,0,1455,1
797,3,0,1762,1
798,20,0,30,1
799,3,0,1732,1
800,2,0,1767,1
801,8,0,1259,1
802,2,0,2739,1
803,10,0,434,1
804,5,0,27,1
805,13,0,716,1
806,13,0,869,1
807,9,0,2344,1
808,9,0,2597,1
809,4,0,2318,1
810,1,0,1779,1
811,17,0,2185,1
812,4,0,562,1
813,14,0,1490,1
814,5,0,2340,1
815,8,0,285,1
816,24,0,1830,1
817,6,0,1723,1
818,9,0,1067,1
819,23,0,795,1
820,20,0,30,1
821,1,0,1671,1
822,4,0,1826,1
823,4,0,1092,1
824,17,0,1052,1
825,3,0,1791,1
826,29,0,2977,1
827,16,0,1737,1
828,6,0,2709,1
829,2,0,2278,1
830,8,0,619,1
831,2,0,347,1
832,20,0,568,1
833,4,0,1830,1
834,30,0,1683,1
835,14,0,1477,1
836,16,0,1399,1
837,4,0,682,1
838,8,0,2293,1
839,5,0,1490,1
840,9,0,1150,1
841,5,0,1769,1
842,8,0,423,1
843,8,0,2760,1
844,1,0,126,1
845,8,0,2566,1
846,11,0,2518,1
847,8,0,374,1
848,6,0,565,1
849,18,0,1525,1
850,5,0,669,1
851,8,0,1557,1
852,1,0,464,1
853,2,0,1261,1
854,4,0,1414,1
855,8,0,2221,1
856,18,0,2395,1
857,20,0,1200,1
858,8,0,1239,1
859,10,0,1468,1
860,2,0,1489,1
861,8,0,1810,1
862,8,0,406,1
863,8,0,451,1
864,9,0,1264,1
865,8,0,379,1
866,3,0,2118,1
867,4,0,481,1
868,11,0,1195,1
869,2,0,988,1
870,6,0,1089,1
871,31,0,1797,1
872,1,0,2917,1
873,1,0,2134,1
874,8,0,1420,1
875,2,0,2511,1
876,15,0,792,1
877,2,0,2857,1
878,8,0,675,1
879,12,0,2697,1
880,3,0,692,1
881,3,0,1888,1
882,12,0,2188,1
883,2,0,1212,1
884,2,0,2631,1
885,5,0,2694,1
886,4,0,882,1
887,2,0,1750,1
888,4,0,1364,1
889,6,0,53,1
890,1,0,2417,1
891,22,0,2488,1
892,3,0,2413,1
893,2,0,2464,1
894,9,0,1437,1
895,9,0,1726,1
896,5,0,2247,1
897,8,0,1800,1
898,8,0,2342,1
899,16,0,76,1
900,8,0,1688,1
901,11,0,1558,1
902,5,0,956,1
903,8,0,1326,1
904,21,0,1703,1
905,19,0,552,1
906,1,0,2510,1
907,5,0,647,1
908,11,0,1306,1
909,5,0,1422,1
910,8,0,2812,1
911,9,0,1478,1
912,6,0,130,1
913,8,0,268,1
914,11,0,446,1
915,8,0,1180,1
916,1,0,928,1
917,2,0,1669,1
918,9,0,1772,1
919,7,0,1782,1
920,2,0,2696,1
921,10,0,946,1
922,9,0,2727,1
923,3,0,2343,1
924,5,0,2945,1
925,3,0,925,1
926,11,0,1131,1
927,8,0,1257,1
928,9,0,2457,1
929,2,0,274,1
930,2,0,1316,1
931,5,0,1606,1
932,8,0,700,1
933,6,0,80,1
934,4,0,334,1
935,16,0,2275,1
936,3,0,1211,1
937,1,0,479,1
938,8,0,2228,1
939,3,0,1557,1
940,3,0,1843,1
941,13,0,2286,1
942,2,0,1958,1
943,8,0,2492,1
944,1,0,1442,1
945,3,0,2503,1
946,2,0,389,1
947,34,0,756,1
948,12,0,2120,1
949,4,0,942,1
950,5,0,1357,1
951,18,0,977,1
952,1,0,1264,1
953,1,0,1464,1
954,8,0,2426,1
955,1,0,872,1
956,11,0,1234,1
957,2,0,2090,1
958,2,0,2214,1
959,8,0,1928,1
960,3,0,282,1
961,20,0,1538,1
962,10,0,2170,1
963,2,0,2150,1
964,8,0,1643,1
965,15,0,2287,1
966,12,0,1259,1
967,16,0,943,1
968,6,0,2490,1
969,7,0,1284,1
970,8,0,2181,1
971,3,0,1988,1
972,8,0,2799,1
973,7,0,2387,1
974,4,0,346,1
975,7,0,574,1
976,1,0,1554,1
977,8,0,2034,1
978,8,0,2352,1
979,8,0,782,1
980,37,0,227,1
981,15,0,543,1
982,7,0,1578,1
983,5,0,2523,1
984,10,0,743,1
985,12,0,2826,1
986,6,0,2945,1
987,5,0,2072,1
988,7,0,1362,1
989,8,0,740,1
990,8,0,353,1
991,4,0,748,1
992,3,0,946,1
993,8,0,2104,1
994,10,0,772,1
995,2,0,2908,1
996,3,0,692,1
997,9,0,2934,1
998,14,0,2697,1
999,2,0,2740,1
1000,3,0,1754,1
1001,7,0,136,1
1002,17,0,1810,1
1003,7,0,2997,1
1004,1,0,2506,1
1005,9,0,81,1
1006,8,0,1427,1
1007,4,0,632,1
1008,32,0,1559,1
1009,2,0,445,1
1010,2,0,1178,1
1011,1,0,1692,1
1012,7,0,2340,1
1013,3,0,315,1
1014,4,0,60,1
1015,18,0,2414,1
1016,9,0,2535,1
1017,5,0,2388,1
1018,1,0,992,1
1019,17,0,1895,1
1020,8,0,1815,1
1021,8,0,1240,1
1022,4,0,2490,1
1023,11,0,754,1
1024,3,0,2865,1
1025,11,0,1423,1
1026,2,0,754,1
1027,5,0,830,1
1028,3,0,2343,1
1029,7,0,773,1
1030,5,0,2853,1
1031,30,0,1164,1
1032,1,0,2580,1
1033,8,0,1378,1
1034,9,0,2069,1
1035,7,0,37,1
1036,5,0,1982,1
1037,3,0,1349,1
1038,2,0,1753,1
1039,2,0,643,1
1040,8,0,562,1
1041,5,0,1552,1
1042,5,0,1260,1
1043,18,0,2219,1
1044,22,0,971,1
1045,14,0,1058,1
1046,3,0,1602,1
1047,4,0,116,1
1048,15,0,2568,1
1049,6,0,2794,1
1050,2,0,1530,1
1051,19,0,1888,1
1052,6,0,965,1
1053,11,0,2900,1
1054,13,0,1784,1
1055,5,0,1111,1
1056,1,0,288,1
1057,8,0,1427,1
1058,5,0,1667,1
1059,11,0,1158,1
1060,2,0,2298,1
1061,15,0,1873,1
1062,2,0,205,1
1063,12,0,2796,1
1064,1,0,1591,1
1065,8,0,2134,1
1066,4,0,2867,1
1067,11,0,2178,1
1068,6,0,207,1
1069,7,0,1372,1
1070,9,0,788,1
1071,20,0,2462,1
1072,4,0,258,1
1073,3,0,57,1
1074,1,0,2184,1
1075,16,0,2387,1
1076,8,0,2440,1
1077,13,0,1224,1
1078,8,0,792,1
1079,5,0,324,1
1080,2,0,864,1
1081,23,0,1169,1
1082,4,0,2097,1
1083,8,0,273,1
1084,1,0,640,1
1085,8,0,305,1
1086,14,0,2636,1
1087,10,0,94,1
1088,6,0,688,1
1089,14,0,2461,1
1090,9,0,1963,1
1091,30,0,1385,1
1092,16,0,2094,1
1093,3,0,1958,1
1094,1,0,2654,1
1095,1,0,1458,1
1096,7,0,1250,1
1097,22,0,1606,1
1098,5,0,1594,1
1099,3,0,745,1
1100,9,0,1107,1
1101,2,0,1995,1
1102,4,0,2313,1
1103,1,0,528,1
1104,1,0,1564,1
1105,1,0,1721,1
1106,9,0,2793,1
1107,3,0,611,1
1108,13,0,530,1
1109,8,0,1535,1
1110,1,0,23,1
1111,9,0,2941,1
1112,1,0,106,1
1113,5,0,2170,1
1114,2,0,1610,1
1115,8,0,1135,1
1116,26,0,1527,1
1117,16,0,957,1
1118,18,0,1837,1
1119,4,0,2474,1
1120,8,0,186,1
1121,4,0,562,1
1122,4,0,2907,1
1123,4,0,1450,1
1124,26,0,1520,1
1125,1,0,2803,1
1126,2,0,1903,1
1127,3,0,2609,1
1128,11,0,157,1
1129,3,0,2723,1
1130,10,0,2871,1
1131,4,0,606,1
1132,7,0,458,1
1133,14,0,1355,1
1134,8,0,2336,1
1135,4,0,2628,1
1136,5,0,2687,1
1137,9,0,2898,1
1138,7,0,662,1
1139,3,0,391,1
1140,8,0,527,1
1141,3,0,2579,1
1142,1,0,2563,1
1143,14,0,2400,1
1144,1,0,1932,1
1145,8,0,974,1
1146,11,0,335,1
1147,2,0,211,1
1148,31,0,785,1
1149,1,0,941,1
1150,16,0,1306,1
1151,7,0,2038,1
1152,1,0,2352,1
1153,21,0,2820,1
1154,12,0,1500,1
1155,2,0,1347,1
1156,17,0,2879,1
1157,23,0,2906,1
1158,30,0,2831,1
1159,2,0,2135,1
1160,8,0,1924,1
1161,4,0,979,1
1162,1,0,604,1
1163,13,0,1488,1
1164,18,0,2403,1
1165,29,0,249,1
1166,7,0,307,1
1167,27,0,1049,1
1168,27,0,2492,1
1169,6,0,1484,1
1170,8,0,1090,1
1171,6,0,1370,1
1172,9,0,1440,1
1173,7,0,2951,1
1174,9,0,2596,1
1175,4,0,727,1
1176,2,0,75,1
1177,16,0,2301,1
1178,9,0,2052,1
1179,8,0,986,1
1180,12,0,1115,1
1181,8,0,2912,1
1182,4,0,265,1
1183,12,0,1222,1
1184,16,0,1406,1
1185,3,0,1069,1
1186,10,0,151,1
1187,6,0,300,1
1188,1,0,609,1
1189,37,0,488,1
1190,8,0,1992,1
1191,9,0,531,1
1192,28,0,2971,1
1193,10,0,2262,1
1194,2,0,966,1
1195,3,0,2430,1
1196,3,0,1041,1
1197,19,0,2581,1
1198,1,0,2791,1
1199,47,0,289,1
1200,2,0,1586,1
1201,4,0,1150,1
1202,22,0,2982,1
1203,7,0,1371,1
1204,6,0,2776,1
1205,18,0,2666,1
1206,4,0,1113,1
1207,6,0,232,1
1208,5,0,136,1
1209,20,0,1126,1
1210,7,0,2039,1
1211,4,0,1193,1
1212,8,0,2863,1
1213,37,0,1499,1
1214,4,0,319,1
1215,3,0,665,1
1216,42,0,2952,1
1217,2,0,238,1
1218,6,0,129,1
1219,3,0,592,1
1220,9,0,1801,1
1221,16,0,2923,1
1222,4,0,882,1
1223,31,0,1738,1
1224,8,0,956,1
1225,4,0,1703,1
1226,4,0,2694,1
1227,18,0,1739,1
1228,8,0,481,1
1229,8,0,2608,1
1230,5,0,311,1
1231,6,0,2151,1
1232,6,0,2514,1
1233,6,0,889,1
1234,4,0,407,1
1235,1,0,2229,1
1236,11,0,75,1
1237,4,0,2168,1
1238,2,0,1860,1
1239,8,0,1822,1
1240,12,0,363,1
1241,13,0,1373,1
1242,4,0,971,1
1243,11,0,1400,1
1244,18,0,536,1
1245,8,0,1298,1
1246,8,0,2820,1
1247,5,0,2983,1
1248,20,0,1263,1
1249,3,0,2575,1
1250,7,0,1153,1
1251,11,0,107,1
1252,8,0,200,1
1253,9,0,199,1
1254,7,0,2171,1
1255,12,0,1074,1
1256,21,0,2011,1
1257,4,0,2785,1
1258,11,0,2221,1
1259,8,0,1058,1
1260,4,0,1313,1
1261,5,0,499,1
1262,31,0,1506,1
1263,8,0,2541,1
1264,14,0,1432,1
1265,13,0,1795,1
1266,2,0,2772,1
1267,9,0,2469,1
1268,4,0,2098,1
1269,1,0,2856,1
1270,6,0,807,1
1271,1,0,883,1
1272,2,0,2222,1
1273,11,0,2073,1
1274,4,0,2411,1
1275,29,0,1969,1
1276,7,0,985,1
1277,3,0,1692,1
1278,1,0,980,1
1279,6,0,748,1
1280,7,0,1124,1
1281,11,0,1450,1
1282,8,0,158,1
1283,11,0,2373,1
