377, 1, 0, 463
378, 12, 0, 151
379, 5, 0, 470
380, 3, 0, 2640
381, 8, 0, 169
382, 8, 0, 1509
383, 13, 0, 2369
384, 1, 0, 1281
385, 5, 0, 2653
386, 3, 0, 2471
387, 2, 0, 2339
388, 2, 0, 2255
389, 5, 0, 2961
390, 1, 0, 2354
391, 8, 0, 1808
392, 11, 0, 1509
393, 2, 0, 895
394, 9, 0, 668
395, 12, 0, 1962
396, 8, 0, 2103
397, 20, 0, 1523
398, 16, 0, 2307
399, 8, 0, 491
400, 8, 0, 1763
401, 15, 0, 725
402, 10, 0, 2475
403, 6, 0, 125
404, 4, 0, 2941
405, 2, 0, 1948
406, 7, 0, 463
407, 1, 0, 1964
408, 11, 0, 785
409, 13, 0, 2979
410, 8, 0, 2816
411, 2, 0, 2207
412, 19, 0, 1382
413, 11, 0, 2281
414, 1, 0, 974
415, 6, 0, 2658
416, 14, 0, 1463
417, 3, 0, 685
418, 9, 0, 21
419, 8, 0, 954
420, 8, 0, 1799
421, 5, 0, 279
422, 8, 0, 898
423, 4, 0, 1802
424, 19, 0, 2921
425, 7, 0, 1613
426, 8, 0, 214
427, 4, 0, 411
428, 11, 0, 1351
429, 4, 0, 2696
430, 2, 0, 2979
431, 12, 0, 2316
432, 15, 0, 869
433, 5, 0, 2526
434, 1, 0, 1705
435, 7, 0, 879
436, 13, 0, 1008
437, 6, 0, 2537
438, 8, 0, 663
439, 11, 0, 2134
440, 6, 0, 20
441, 9, 0, 1642
442, 2, 0, 1266
443, 7, 0, 2964
444, 3, 0, 2875
445, 23, 0, 1587
446, 8, 0, 1200
447, 7, 0, 865
448, 2, 0, 856
449, 8, 0, 660
450, 22, 0, 268
451, 1, 0, 2443
452, 15, 0, 1909
453, 3, 0, 96
454, 8, 0, 1617
455, 4, 0, 2140
456, 1, 0, 390
457, 6, 0, 2552
458, 15, 0, 1246
459, 8, 0, 157
460, 11, 0, 605
461, 30, 0, 2103
462, 6, 0, 1336
463, 12, 0, 2703
464, 1, 0, 1803
465, 2, 0, 1803
466, 3, 0, 582
467, 2, 0, 732
468, 1, 0, 1392
469, 8, 0, 2617
470, 2, 0, 1551
471, 10, 0, 1323
472, 14, 0, 2322
473, 1, 0, 2020
474, 11, 0, 2937
475, 8, 0, 981
476, 14, 0, 2513
477, 8, 0, 2365
478, 12, 0, 1577
479, 3, 0, 2806
480, 10, 0, 329
481, 10, 0, 2819
482, 7, 0, 1647
483, 17, 0, 667
484, 14, 0, 166
485, 31, 0, 831
486, 6, 0, 445
487, 13, 0, 1749
488, 8, 0, 814
489, 5, 0, 2057
490, 7, 0, 257
491, 1, 0, 2846
492, 28, 0, 1402
493, 3, 0, 2494
494, 1, 0, 33
495, 14, 0, 2569
496, 3, 0, 1539
497, 4, 0, 1131
498, 4, 0, 1630
499, 7, 0, 1945
500, 4, 0, 2784
501, 8, 0, 1077
502, 8, 0, 363
503, 1, 0, 1928
504, 8, 0, 2159
505, 8, 0, 714
506, 10, 0, 1237
507, 8, 0, 1771
508, 3, 0, 1901
509, 8, 0, 547
510, 10, 0, 24
511, 8, 0, 2149
512, 3, 0, 1896
513, 3, 0, 1189
514, 6, 0, 1485
515, 4, 0, 1561
516, 1, 0, 1288
517, 6, 0, 1725
518, 15, 0, 2319
519, 1, 0, 2563
520, 4, 0, 2896
521, 1, 0, 988
522, 20, 0, 612
523, 8, 0, 696
524, 6, 0, 1194
525, 32, 0, 240
526, 8, 0, 286
527, 18, 0, 750
528, 1, 0, 2907
529, 8, 0, 2834
530, 14, 0, 22
531, 8, 0, 2880
532, 8, 0, 1883
533, 8, 0, 2840
534, 1, 0, 2320
535, 8, 0, 2388
536, 6, 0, 2022
537, 1, 0, 2093
538, 1, 0, 1498
539, 15, 0, 2617
540, 5, 0, 1630
541, 2, 0, 2979
542, 20, 0, 1819
543, 24, 0, 2868
544, 6, 0, 1717
545, 2, 0, 650
546, 11, 0, 2893
547, 20, 0, 2091
548, 15, 0, 2710
549, 31, 0, 1771
550, 8, 0, 1647
551, 4, 0, 986
552, 8, 0, 1163
553, 1, 0, 1388
554, 11, 0, 2341
555, 8, 0, 288
556, 5, 0, 198
557, 4, 0, 1768
558, 6, 0, 864
559, 15, 0, 44
560, 29, 0, 2584
561, 9, 0, 315
562, 4, 0, 171
563, 6, 0, 1549
564, 4, 0, 743
565, 1, 0, 2971
566, 3, 0, 1228
567, 2, 0, 855
568, 19, 0, 2513
569, 14, 0, 1654
570, 8, 0, 1860
571, 8, 0, 1013
572, 8, 0, 1906
573, 7, 0, 488
574, 6, 0, 1795
575, 7, 0, 1695
576, 9, 0, 2536
577, 18, 0, 2690
578, 1, 0, 2935
579, 5, 0, 581
580, 8, 0, 1368
581, 9, 0, 788
582, 1, 0, 1640
583, 11, 0, 2823
584, 8, 0, 2464
585, 5, 0, 2075
586, 6, 0, 1270
587, 13, 0, 2253
588, 1, 0, 1311
589, 5, 0, 2810
590, 1, 0, 233
591, 8, 0, 2264
592, 8, 0, 2213
593, 1, 0, 1733
594, 7, 0, 704
595, 2, 0, 2163
596, 2, 0, 1662
597, 8, 0, 750
598, 5, 0, 890
599, 8, 0, 2896
600, 11, 0, 1832
601, 8, 0, 1526
602, 9, 0, 1229
603, 16, 0, 2035
604, 2, 0, 1037
605, 5, 0, 856
606, 11, 0, 2723
607, 10, 0, 1832
608, 12, 0, 56
609, 16, 0, 2137
610, 7, 0, 1084
611, 13, 0, 765
612, 3, 0, 2775
613, 1, 0, 557
614, 5, 0, 2382
615, 3, 0, 1708
616, 2, 0, 1681
617, 16, 0, 1670
618, 6, 0, 160
619, 8, 0, 1783
620, 1, 0, 1933
621, 5, 0, 167
622, 19, 0, 2084
623, 12, 0, 102
624, 4, 0, 1038
625, 15, 0, 1707
626, 20, 0, 1706
627, 2, 0, 2709
628, 8, 0, 1127
629, 10, 0, 570
630, 16, 0, 1124
631, 8, 0, 2623
632, 13, 0, 2958
633, 1, 0, 2696
634, 19, 0, 699
635, 6, 0, 2916
636, 8, 0, 1894
637, 8, 0, 97
638, 8, 0, 736
639, 13, 0, 264
640, 11, 0, 407
641, 8, 0, 1293
642, 3, 0, 1807
643, 6, 0, 1084
644, 11, 0, 763
645, 9, 0, 2128
646, 4, 0, 2964
647, 6, 0, 1247
648, 18, 0, 1972
649, 7, 0, 1930
650, 8, 0, 154
651, 8, 0, 2980
652, 12, 0, 1394
653, 1, 0, 2163
654, 17, 0, 2789
655, 2, 0, 1724
656, 6, 0, 2669
657, 1, 0, 2896
658, 1, 0, 1082
659, 1, 0, 636
660, 20, 0, 1098
661, 1, 0, 524
662, 4, 0, 2964
663, 3, 0, 1885
664, 8, 0, 1386
665, 12, 0, 2237
666, 4, 0, 107
667, 5, 0, 2901
668, 15, 0, 2961
669, 1, 0, 1547
670, 3, 0, 1601
671, 12, 0, 2289
672, 6, 0, 2887
673, 4, 0, 320
674, 3, 0, 2709
675, 6, 0, 610
676, 8, 0, 2121
677, 8, 0, 1500
678, 17, 0, 2717
679, 5, 0, 755
680, 12, 0, 1689
681, 3, 0, 1277
682, 2, 0, 965
683, 8, 0, 1225
684, 27, 0, 2929
685, 7, 0, 901
686, 9, 0, 1591
687, 1, 0, 1739
688, 8, 0, 824
689, 6, 0, 1112
690, 8, 0, 1283
691, 5, 0, 2721
692, 1, 0, 2026
693, 1, 0, 538
694, 8, 0, 842
695, 29, 0, 1132
696, 8, 0, 2959
697, 8, 0, 1505
698, 1, 0, 2475
699, 8, 0, 1337
700, 19, 0, 1025
701, 2, 0, 716
702, 4, 0, 2100
703, 16, 0, 1419
704, 4, 0, 1256
705, 2, 0, 2304
706, 8, 0, 37
707, 3, 0, 74
708, 4, 0, 2427
709, 7, 0, 2891
710, 15, 0, 2574
711, 2, 0, 2397
712, 1, 0, 2828
713, 15, 0, 1857
714, 2, 0, 140
715, 8, 0, 2629
716, 2, 0, 844
717, 8, 0, 1842
718, 2, 0, 2484
719, 10, 0, 1345
720, 11, 0, 2921
721, 2, 0, 48
722, 2, 0, 1658
723, 10, 0, 293
724, 5, 0, 957
725, 1, 0, 995
726, 5, 0, 1031
727, 11, 0, 1546
728, 14, 0, 1045
729, 3, 0, 101
730, 7, 0, 1661
731, 4, 0, 2779
732, 4, 0, 733
733, 4, 0, 1577
734, 3, 0, 2512
735, 9, 0, 2440
736, 12, 0, 172
737, 30, 0, 733
738, 23, 0, 2042
739, 4, 0, 35
740, 5, 0, 1447
741, 3, 0, 2578
742, 3, 0, 1320
743, 30, 0, 1856
744, 11, 0, 2079
745, 1, 0, 1580
746, 1, 0, 2961
747, 5, 0, 509
748, 6, 0, 955
749, 8, 0, 2349
750, 13, 0, 1206
751, 2, 0, 1853
752, 18, 0, 512
753, 8, 0, 679
754, 30, 0, 1308
755, 4, 0, 2372
756, 2, 0, 519
757, 19, 0, 1523
758, 3, 0, 208
759, 3, 0, 176
760, 13, 0, 2926
761, 7, 0, 208
762, 6, 0, 1623
763, 1, 0, 1300
764, 1, 0, 1226
765, 2, 0, 1107
766, 19, 0, 1792
767, 8, 0, 2552
768, 8, 0, 249
769, 2, 0, 1465
770, 8, 0, 1330
771, 1, 0, 261
772, 8, 0, 1569
773, 6, 0, 2310
774, 16, 0, 248
775, 4, 0, 729
776, 1, 0, 2250
777, 1, 0, 1753
778, 9, 0, 2625
779, 13, 0, 1531
780, 4, 0, 2866
781, 47, 0, 225
782, 14, 0, 2586
783, 6, 0, 1208
784, 8, 0, 2979
785, 19, 0, 1381
786, 1, 0, 787
787, 3, 0, 1003
788, 1, 0, 1201
789, 16, 0, 2480
790, 24, 0, 2692
791, 1, 0, 1273
792, 6, 0, 340
793, 8, 0, 1347
794, 15, 0, 94
795, 20, 0, 2267
796, 2, 0, 2076
797, 8, 0, 1448
798, 16, 0, 76
799, 8, 0, 1795
800, 28, 0, 671
801, 1, 0, 614
802, 11, 0, 842
803, 3, 0, 668
804, 10, 0, 1292
805, 46, 0, 2926
806, 15, 0, 2206
807, 8, 0, 945
808, 31, 0, 2728
809, 4, 0, 1976
810, 4, 0, 1736
811, 8, 0, 1127
812, 3, 0, 1323
813, 4, 0, 2724
814, 2, 0, 910
815, 4, 0, 343
816, 11, 0, 1864
817, 4, 0, 2933
818, 3, 0, 2915
819, 10, 0, 1507
820, 9, 0, 2522
821, 8, 0, 2743
822, 4, 0, 1380
823, 4, 0, 1962
824, 12, 0, 2318
825, 3, 0, 2540
826, 7, 0, 1532
827, 11, 0, 445
828, 1, 0, 1464
829, 9, 0, 650
830, 18, 0, 1288
831, 8, 0, 820
832, 8, 0, 2689
833, 3, 0, 2395
834, 6, 0, 1576
835, 6, 0, 2415
836, 1, 0, 2705
837, 15, 0, 273
838, 28, 0, 131
839, 7, 0, 1130
840, 7, 0, 1748
841, 8, 0, 1458
842, 22, 0, 650
843, 23, 0, 869
844, 22, 0, 1073
845, 14, 0, 528
846, 6, 0, 918
847, 4, 0, 1391
848, 11, 0, 2285
849, 7, 0, 533
850, 6, 0, 1771
851, 1, 0, 284
852, 5, 0, 1378
853, 8, 0, 370
854, 11, 0, 44
855, 4, 0, 1478
856, 28, 0, 1969
857, 15, 0, 2083
858, 3, 0, 2732
859, 12, 0, 2714
860, 1, 0, 1553
861, 3, 0, 1653
862, 8, 0, 1525
863, 8, 0, 370
864, 8, 0, 2079
865, 3, 0, 2563
866, 13, 0, 184
867, 10, 0, 909
868, 8, 0, 409
869, 3, 0, 2252
870, 6, 0, 1713
871, 7, 0, 166
872, 8, 0, 54
873, 22, 0, 2916
874, 13, 0, 473
875, 24, 0, 2683
876, 1, 0, 893
877, 5, 0, 949
878, 8, 0, 2059
879, 1, 0, 1910
880, 2, 0, 986
881, 8, 0, 1328
882, 14, 0, 1330
883, 3, 0, 2719
884, 4, 0, 1856
885, 9, 0, 53
886, 11, 0, 1217
887, 4, 0, 2813
888, 49, 0, 2470
889, 9, 0, 288
890, 13, 0, 924
891, 30, 0, 1869
892, 14, 0, 2694
893, 12, 0, 1353
894, 3, 0, 2842
895, 6, 0, 1272
896, 5, 0, 462
897, 9, 0, 1885
898, 24, 0, 1185
899, 15, 0, 1136
900, 20, 0, 905
901, 8, 0, 1828
902, 1, 0, 684
903, 1, 0, 1583
904, 3, 0, 2242
905, 16, 0, 1688
906, 33, 0, 2311
907, 8, 0, 1160
908, 8, 0, 1980
909, 17, 0, 2649
910, 1, 0, 837
911, 8, 0, 1297
912, 7, 0, 190
913, 1, 0, 2717
914, 6, 0, 435
915, 8, 0, 2238
916, 9, 0, 831
917, 3, 0, 1936
918, 5, 0, 677
919, 8, 0, 1420
920, 30, 0, 2323
921, 18, 0, 972
922, 14, 0, 227
923, 11, 0, 1833
924, 3, 0, 602
925, 3, 0, 963
926, 10, 0, 2460
927, 6, 0, 2043
928, 19, 0, 2058
929, 5, 0, 1985
930, 8, 0, 440
931, 7, 0, 2156
932, 9, 0, 858
933, 4, 0, 1536
934, 7, 0, 2537
935, 14, 0, 2572
936, 9, 0, 436
937, 26, 0, 2422
938, 6, 0, 366
939, 6, 0, 2921
940, 6, 0, 837
941, 8, 0, 1493
942, 5, 0, 1765
943, 3, 0, 814
944, 2, 0, 2247
945, 2, 0, 2347
946, 5, 0, 316
947, 23, 0, 2582
948, 4, 0, 868
949, 12, 0, 1807
950, 8, 0, 475
951, 2, 0, 2667
952, 8, 0, 178
953, 5, 0, 2445
954, 8, 0, 312
955, 11, 0, 1642
956, 3, 0, 939
957, 9, 0, 786
958, 1, 0, 1754
959, 8, 0, 585
960, 11, 0, 1028
961, 34, 0, 645
962, 2, 0, 2432
963, 2, 0, 2836
964, 8, 0, 1814
965, 23, 0, 1814
966, 3, 0, 2599
967, 9, 0, 1309
968, 1, 0, 1823
969, 4, 0, 906
970, 2, 0, 2160
971, 8, 0, 2174
972, 14, 0, 2737
973, 2, 0, 215
974, 8, 0, 1643
975, 5, 0, 350
976, 8, 0, 1530
977, 8, 0, 559
978, 17, 0, 574
979, 2, 0, 1446
980, 8, 0, 739
981, 12, 0, 1732
982, 5, 0, 1739
983, 8, 0, 1437
984, 1, 0, 669
985, 4, 0, 2241
986, 8, 0, 2727
987, 8, 0, 280
988, 12, 0, 2181
989, 1, 0, 2512
990, 3, 0, 798
991, 3, 0, 2982
992, 8, 0, 2513
993, 3, 0, 2095
994, 3, 0, 1585
995, 5, 0, 1387
996, 5, 0, 389
997, 6, 0, 2287
998, 8, 0, 188
999, 1, 0, 2634
1000, 3, 0, 1013
1001, 23, 0, 2401
1002, 7, 0, 2801
1003, 2, 0, 725
1004, 5, 0, 927
1005, 5, 0, 186
1006, 19, 0, 1305
1007, 6, 0, 117
1008, 7, 0, 948
1009, 12, 0, 2438
1010, 9, 0, 1789
1011, 10, 0, 982
1012, 2, 0, 2919
1013, 2, 0, 1900
1014, 7, 0, 2426
1015, 14, 0, 2334
1016, 19, 0, 2372
1017, 1, 0, 246
1018, 9, 0, 1330
1019, 23, 0, 1128
1020, 4, 0, 1708
1021, 7, 0, 2697
1022, 10, 0, 2375
1023, 11, 0, 2893
1024, 8, 0, 2337
1025, 6, 0, 2663
1026, 9, 0, 1479
1027, 10, 0, 1117
1028, 6, 0, 1087
1029, 20, 0, 2544
1030, 17, 0, 629
1031, 2, 0, 1537
1032, 8, 0, 2189
1033, 4, 0, 2555
1034, 6, 0, 266
1035, 6, 0, 1066
1036, 17, 0, 794
1037, 7, 0, 2027
1038, 11, 0, 592
1039, 1, 0, 2423
1040, 9, 0, 2033
1041, 2, 0, 211
1042, 22, 0, 2567
1043, 10, 0, 2525
1044, 5, 0, 1373
1045, 24, 0, 959
1046, 2, 0, 442
1047, 58, 0, 465
1048, 7, 0, 2036
1049, 9, 0, 21
1050, 1, 0, 1480
1051, 5, 0, 1012
1052, 21, 0, 1033
1053, 4, 0, 847
1054, 3, 0, 1468
1055, 19, 0, 924
1056, 3, 0, 2468
1057, 10, 0, 389
1058, 30, 0, 1881
1059, 14, 0, 446
1060, 6, 0, 436
1061, 3, 0, 112
1062, 6, 0, 2484
1063, 7, 0, 1952
1064, 1, 0, 849
1065, 8, 0, 346
1066, 8, 0, 26
1067, 2, 0, 2946
1068, 5, 0, 2577
1069, 10, 0, 1543
1070, 3, 0, 593
1071, 10, 0, 526
1072, 11, 0, 147
1073, 3, 0, 1012
1074, 1, 0, 445
1075, 18, 0, 123
1076, 1, 0, 85
1077, 4, 0, 2890
1078, 9, 0, 1768
1079, 6, 0, 175
1080, 33, 0, 113
1081, 7, 0, 1638
1082, 19, 0, 1731
1083, 13, 0, 249
1084, 8, 0, 840
1085, 1, 0, 2633
1086, 14, 0, 1932
1087, 7, 0, 2530
1088, 1, 0, 1505
1089, 24, 0, 1204
1090, 7, 0, 1518
1091, 5, 0, 2172
1092, 1, 0, 677
1093, 14, 0, 1337
1094, 1, 0, 2155
1095, 8, 0, 2941
1096, 2, 0, 1956
1097, 3, 0, 658
1098, 3, 0, 1407
1099, 8, 0, 328
1100, 26, 0, 833
1101, 4, 0, 1526
1102, 17, 0, 902
1103, 11, 0, 277
1104, 18, 0, 2053
1105, 3, 0, 512
1106, 7, 0, 756
1107, 7, 0, 2657
1108, 1, 0, 497
1109, 13, 0, 2803
1110, 7, 0, 2482
1111, 1, 0, 858
1112, 4, 0, 1281
1113, 11, 0, 2805
1114, 10, 0, 175
1115, 6, 0, 2864
1116, 21, 0, 579
1117, 2, 0, 614
1118, 2, 0, 890
1119, 8, 0, 2784
1120, 24, 0, 2357
1121, 14, 0, 2454
1122, 8, 0, 670
1123, 12, 0, 599
1124, 3, 0, 1582
1125, 9, 0, 2673
1126, 18, 0, 1767
1127, 7, 0, 2288
1128, 9, 0, 156
1129, 2, 0, 2447
1130, 8, 0, 209
1131, 8, 0, 905
1132, 12, 0, 1425
1133, 3, 0, 2467
1134, 2, 0, 1492
1135, 11, 0, 1205
1136, 3, 0, 472
1137, 22, 0, 162
1138, 2, 0, 1953
1139, 20, 0, 2678
1140, 18, 0, 2611
1141, 5, 0, 481
1142, 3, 0, 2358
1143, 4, 0, 1254
1144, 8, 0, 2299
1145, 8, 0, 466
1146, 4, 0, 2424
1147, 8, 0, 1223
1148, 8, 0, 1601
1149, 2, 0, 993
1150, 3, 0, 1086
1151, 1, 0, 2962
1152, 10, 0, 403
1153, 3, 0, 2099
1154, 18, 0, 1009
1155, 6, 0, 1712
1156, 3, 0, 782
1157, 8, 0, 2664
1158, 12, 0, 2762
1159, 8, 0, 318
1160, 3, 0, 2278
1161, 4, 0, 2151
1162, 11, 0, 612
1163, 21, 0, 2875
1164, 29, 0, 400
1165, 16, 0, 1275
1166, 8, 0, 1075
1167, 12, 0, 2432
1168, 19, 0, 578
1169, 4, 0, 1737
1170, 15, 0, 2760
1171, 2, 0, 2652
1172, 2, 0, 1393
1173, 3, 0, 164
1174, 3, 0, 1928
1175, 16, 0, 2157
1176, 8, 0, 77
1177, 4, 0, 572
1178, 8, 0, 1733
1179, 1, 0, 2031
1180, 15, 0, 2103
1181, 2, 0, 852
1182, 27, 0, 2643
1183, 8, 0, 521
