# lvl,swIdx,name,UP,upPorts,DN,,,,,,,,,,,,,,,,,,,,,,,
0,23,H_0_0_1_11,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,24,H_0_0_2_0,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,25,H_0_0_2_1,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,26,H_0_0_2_2,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,27,H_0_0_2_3,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,28,H_0_0_2_4,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,29,H_0_0_2_5,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,30,H_0_0_2_6,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,31,H_0_0_2_7,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,32,H_0_0_2_8,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,33,H_0_0_2_9,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,34,H_0_0_2_10,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,35,H_0_0_2_11,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,36,H_0_0_3_0,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,37,H_0_0_3_1,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,38,H_0_0_3_2,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,39,H_0_0_3_3,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,40,H_0_0_3_4,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,41,H_0_0_3_5,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,42,H_0_0_3_6,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,43,H_0_0_3_7,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,44,H_0_0_3_8,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,45,H_0_0_3_9,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,46,H_0_0_3_10,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,47,H_0_0_3_11,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,48,H_0_0_4_0,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,49,H_0_0_4_1,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,50,H_0_0_4_2,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,51,H_0_0_4_3,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,52,H_0_0_4_4,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,53,H_0_0_4_5,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,54,H_0_0_4_6,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,55,H_0_0_4_7,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,56,H_0_0_4_8,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,57,H_0_0_4_9,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,58,H_0_0_4_10,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,59,H_0_0_4_11,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,60,H_0_0_5_0,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,61,H_0_0_5_1,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,62,H_0_0_5_2,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,63,H_0_0_5_3,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,64,H_0_0_5_4,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,65,H_0_0_5_5,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,66,H_0_0_5_6,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,67,H_0_0_5_7,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,68,H_0_0_5_8,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,69,H_0_0_5_9,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,70,H_0_0_5_10,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,71,H_0_0_5_11,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,72,H_0_0_6_0,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,73,H_0_0_6_1,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,74,H_0_0_6_2,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,75,H_0_0_6_3,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,76,H_0_0_6_4,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,77,H_0_0_6_5,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,78,H_0_0_6_6,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,79,H_0_0_6_7,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,80,H_0_0_6_8,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,81,H_0_0_6_9,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,82,H_0_0_6_10,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,83,H_0_0_6_11,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,84,H_0_0_7_0,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,85,H_0_0_7_1,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,86,H_0_0_7_2,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,87,H_0_0_7_3,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,88,H_0_0_7_4,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,89,H_0_0_7_5,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,90,H_0_0_7_6,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,91,H_0_0_7_7,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,92,H_0_0_7_8,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,93,H_0_0_7_9,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,94,H_0_0_7_10,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,95,H_0_0_7_11,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,96,H_0_0_8_0,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,97,H_0_0_8_1,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,98,H_0_0_8_2,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,99,H_0_0_8_3,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,100,H_0_0_8_4,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,101,H_0_0_8_5,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,102,H_0_0_8_6,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,103,H_0_0_8_7,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,104,H_0_0_8_8,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,105,H_0_0_8_9,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,106,H_0_0_8_10,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,107,H_0_0_8_11,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,108,H_0_0_9_0,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,109,H_0_0_9_1,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,110,H_0_0_9_2,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,111,H_0_0_9_3,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,112,H_0_0_9_4,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,113,H_0_0_9_5,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,114,H_0_0_9_6,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,115,H_0_0_9_7,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,116,H_0_0_9_8,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,117,H_0_0_9_9,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,118,H_0_0_9_10,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,119,H_0_0_9_11,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,120,H_0_0_10_0,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,121,H_0_0_10_1,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,122,H_0_0_10_2,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,123,H_0_0_10_3,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,124,H_0_0_10_4,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,125,H_0_0_10_5,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,126,H_0_0_10_6,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,127,H_0_0_10_7,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,128,H_0_0_10_8,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,129,H_0_0_10_9,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,130,H_0_0_10_10,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,131,H_0_0_10_11,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,132,H_0_0_11_0,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,133,H_0_0_11_1,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,134,H_0_0_11_2,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,135,H_0_0_11_3,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,136,H_0_0_11_4,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,137,H_0_0_11_5,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,138,H_0_0_11_6,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,139,H_0_0_11_7,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,140,H_0_0_11_8,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,141,H_0_0_11_9,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,142,H_0_0_11_10,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,143,H_0_0_11_11,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,144,H_0_1_0_0,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,145,H_0_1_0_1,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,146,H_0_1_0_2,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,147,H_0_1_0_3,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,148,H_0_1_0_4,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,149,H_0_1_0_5,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,150,H_0_1_0_6,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,151,H_0_1_0_7,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,152,H_0_1_0_8,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,153,H_0_1_0_9,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,154,H_0_1_0_10,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,155,H_0_1_0_11,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,156,H_0_1_1_0,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,157,H_0_1_1_1,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,158,H_0_1_1_2,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,159,H_0_1_1_3,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,160,H_0_1_1_4,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,161,H_0_1_1_5,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,162,H_0_1_1_6,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,163,H_0_1_1_7,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,164,H_0_1_1_8,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,165,H_0_1_1_9,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,166,H_0_1_1_10,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,167,H_0_1_1_11,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,168,H_0_1_2_0,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,169,H_0_1_2_1,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,170,H_0_1_2_2,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,171,H_0_1_2_3,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,172,H_0_1_2_4,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,173,H_0_1_2_5,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,174,H_0_1_2_6,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,175,H_0_1_2_7,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,176,H_0_1_2_8,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,177,H_0_1_2_9,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,178,H_0_1_2_10,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,179,H_0_1_2_11,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,180,H_0_1_3_0,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,181,H_0_1_3_1,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,182,H_0_1_3_2,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,183,H_0_1_3_3,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,184,H_0_1_3_4,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,185,H_0_1_3_5,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,186,H_0_1_3_6,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,187,H_0_1_3_7,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,188,H_0_1_3_8,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,189,H_0_1_3_9,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,190,H_0_1_3_10,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,191,H_0_1_3_11,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,192,H_0_1_4_0,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,193,H_0_1_4_1,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,194,H_0_1_4_2,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,195,H_0_1_4_3,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,196,H_0_1_4_4,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,197,H_0_1_4_5,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,198,H_0_1_4_6,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,199,H_0_1_4_7,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,200,H_0_1_4_8,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,201,H_0_1_4_9,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,202,H_0_1_4_10,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,203,H_0_1_4_11,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,204,H_0_1_5_0,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,205,H_0_1_5_1,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,206,H_0_1_5_2,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,207,H_0_1_5_3,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,208,H_0_1_5_4,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,209,H_0_1_5_5,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,210,H_0_1_5_6,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,211,H_0_1_5_7,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,212,H_0_1_5_8,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,213,H_0_1_5_9,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,214,H_0_1_5_10,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,215,H_0_1_5_11,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,216,H_0_1_6_0,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,217,H_0_1_6_1,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,218,H_0_1_6_2,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,219,H_0_1_6_3,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,220,H_0_1_6_4,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,221,H_0_1_6_5,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,222,H_0_1_6_6,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,223,H_0_1_6_7,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,224,H_0_1_6_8,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,225,H_0_1_6_9,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,226,H_0_1_6_10,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,227,H_0_1_6_11,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,228,H_0_1_7_0,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,229,H_0_1_7_1,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,230,H_0_1_7_2,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,231,H_0_1_7_3,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,232,H_0_1_7_4,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,233,H_0_1_7_5,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,234,H_0_1_7_6,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,235,H_0_1_7_7,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,236,H_0_1_7_8,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,237,H_0_1_7_9,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,238,H_0_1_7_10,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,239,H_0_1_7_11,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,240,H_0_1_8_0,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,241,H_0_1_8_1,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,242,H_0_1_8_2,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,243,H_0_1_8_3,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,244,H_0_1_8_4,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,245,H_0_1_8_5,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,246,H_0_1_8_6,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,247,H_0_1_8_7,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,248,H_0_1_8_8,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,249,H_0_1_8_9,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,250,H_0_1_8_10,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,251,H_0_1_8_11,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,252,H_0_1_9_0,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,253,H_0_1_9_1,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,254,H_0_1_9_2,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,255,H_0_1_9_3,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,256,H_0_1_9_4,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,257,H_0_1_9_5,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,258,H_0_1_9_6,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,259,H_0_1_9_7,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,260,H_0_1_9_8,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,261,H_0_1_9_9,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,262,H_0_1_9_10,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,263,H_0_1_9_11,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,264,H_0_1_10_0,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,265,H_0_1_10_1,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,266,H_0_1_10_2,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,267,H_0_1_10_3,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,268,H_0_1_10_4,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,269,H_0_1_10_5,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,270,H_0_1_10_6,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,271,H_0_1_10_7,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,272,H_0_1_10_8,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,273,H_0_1_10_9,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,274,H_0_1_10_10,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,275,H_0_1_10_11,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,276,H_0_1_11_0,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,277,H_0_1_11_1,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,278,H_0_1_11_2,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,279,H_0_1_11_3,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,280,H_0_1_11_4,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,281,H_0_1_11_5,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,282,H_0_1_11_6,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,283,H_0_1_11_7,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,284,H_0_1_11_8,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,285,H_0_1_11_9,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,286,H_0_1_11_10,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,287,H_0_1_11_11,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,288,H_0_2_0_0,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,289,H_0_2_0_1,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,290,H_0_2_0_2,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,291,H_0_2_0_3,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,292,H_0_2_0_4,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,293,H_0_2_0_5,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,294,H_0_2_0_6,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,295,H_0_2_0_7,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,296,H_0_2_0_8,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,297,H_0_2_0_9,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,298,H_0_2_0_10,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,299,H_0_2_0_11,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,300,H_0_2_1_0,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,301,H_0_2_1_1,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,302,H_0_2_1_2,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,303,H_0_2_1_3,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,304,H_0_2_1_4,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,305,H_0_2_1_5,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,306,H_0_2_1_6,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,307,H_0_2_1_7,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,308,H_0_2_1_8,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,309,H_0_2_1_9,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,310,H_0_2_1_10,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,311,H_0_2_1_11,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,312,H_0_2_2_0,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,313,H_0_2_2_1,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,314,H_0_2_2_2,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,315,H_0_2_2_3,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,316,H_0_2_2_4,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,317,H_0_2_2_5,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,318,H_0_2_2_6,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,319,H_0_2_2_7,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,320,H_0_2_2_8,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,321,H_0_2_2_9,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
0,322,H_0_2_2_10,UP,1,,,,,,,,,,,,,,,,,,,,,,,,
